yelp_name,yelp_categories,yelp_latitude,yelp_longitude,city_bike_latitude,city_bike_longitude,yelp_distance (m),yelp_rating,yelp_review_count,yelp_price
Lawrence,['Modern European'],45.524143,-73.5946503,45.52404631813311,-73.59015061847458,350.70848901884784,4.5,233,$$
L'Avenue,['Breakfast & Brunch'],45.5266781712886,-73.5802391312828,45.52404631813311,-73.59015061847458,825.7269544581134,4.5,1260,$$
larrys,"['Breakfast & Brunch', 'Bars']",45.52407441775497,-73.5946929842611,45.52404631813311,-73.59015061847458,353.88296750598744,4.5,105,$$
Aux Vivres Plateau,['Vegan'],45.5212392,-73.5883014,45.52404631813311,-73.59015061847458,343.77947041420083,4.5,416,$$
Le Majestique,"['Canadian (New)', 'Bars']",45.5175436,-73.5802618,45.52404631813311,-73.59015061847458,1056.5899545180475,4.5,201,$$
Ichigo Ichie,"['Japanese', 'Pubs']",45.52128,-73.57842,45.52404631813311,-73.59015061847458,960.3891671445948,4.5,116,$$
Île Flottante,['French'],45.52352,-73.60079,45.52404631813311,-73.59015061847458,829.1732251918593,4.5,131,$$$
Estiatorio Milos,['Greek'],45.52167804293447,-73.6004882312977,45.52404631813311,-73.59015061847458,847.3210017681605,4.5,167,$$$$
Fabergé,"['Breakfast & Brunch', 'Creperies']",45.52351,-73.594997,45.52404631813311,-73.59015061847458,382.23595333019284,4.0,413,$$
Wilensky,['Delis'],45.52331,-73.59472,45.52404631813311,-73.59015061847458,374.2628641085708,4.5,125,$
Les Torchés,"['Pubs', 'Cocktail Bars', 'Tapas/Small Plates']",45.5208508,-73.58559293743438,45.52404631813311,-73.59015061847458,502.32690594865045,4.0,36,$$
Leméac,['French'],45.51832,-73.59735,45.52404631813311,-73.59015061847458,846.5939667230125,4.0,286,$$$
Pamika Thai,"['Cocktail Bars', 'Barbeque', 'Thai']",45.52205,-73.59123,45.52404631813311,-73.59015061847458,228.33646582431413,4.5,18,
Sparrow,"['Breakfast & Brunch', 'Cocktail Bars']",45.52453,-73.59662,45.52404631813311,-73.59015061847458,500.9086904377828,4.0,208,$$
La Petite Marche,"['Music Venues', 'Bistros']",45.526767424287,-73.5887682718476,45.52404631813311,-73.59015061847458,321.1651236325999,3.5,68,$$
Barranco MTL,"['Peruvian', 'Tapas Bars', 'Cocktail Bars']",45.52426823888716,-73.58393073864245,45.52404631813311,-73.59015061847458,485.1815855406486,4.5,61,
Maria Bonita,['Mexican'],45.523661,-73.593882,45.52404631813311,-73.59015061847458,293.8317514708548,4.0,31,$$
La Chronique,['Canadian (New)'],45.52154,-73.59374,45.52404631813311,-73.59015061847458,397.81083893988324,4.5,36,$$$$
Ibéricos,"['Tapas Bars', 'Spanish']",45.5239019496467,-73.5824299603701,45.52404631813311,-73.59015061847458,601.6864623089496,4.5,76,$$
Harbin Dumpling,"['Chinese', 'Dumplings']",45.52163,-73.58935,45.52404631813311,-73.59015061847458,278.65684230215123,3.5,60,$$
Lawrence,['Modern European'],45.524143,-73.5946503,45.52557815939422,-73.59285570681095,212.15969537268774,4.5,233,$$
larrys,"['Breakfast & Brunch', 'Bars']",45.52407441775497,-73.5946929842611,45.52557815939422,-73.59285570681095,220.1015297645511,4.5,105,$$
Sparrow,"['Breakfast & Brunch', 'Cocktail Bars']",45.52453,-73.59662,45.52557815939422,-73.59285570681095,305.8590196029509,4.0,208,$$
Fabergé,"['Breakfast & Brunch', 'Creperies']",45.52351,-73.594997,45.52557815939422,-73.59285570681095,284.0994989554771,4.0,413,$$
Pizzeria Magpie,['Pizza'],45.52461,-73.59544,45.52557815939422,-73.59285570681095,228.56133437235982,4.0,98,$$
L'Avenue,['Breakfast & Brunch'],45.5266781712886,-73.5802391312828,45.52557815939422,-73.59285570681095,990.4294004662213,4.5,1260,$$
Le Majestique,"['Canadian (New)', 'Bars']",45.5175436,-73.5802618,45.52557815939422,-73.59285570681095,1326.9676827715914,4.5,201,$$
Wilensky,['Delis'],45.52331,-73.59472,45.52557815939422,-73.59285570681095,294.0772435923242,4.5,125,$
Estiatorio Milos,['Greek'],45.52167804293447,-73.6004882312977,45.52557815939422,-73.59285570681095,735.9571900211005,4.5,167,$$$$
Île Flottante,['French'],45.52352,-73.60079,45.52557815939422,-73.59285570681095,654.2717427258622,4.5,131,$$$
Boucherie Lawrence,"['Meat Shops', 'Sandwiches']",45.524307,-73.595214,45.52557815939422,-73.59285570681095,231.79963457490024,4.5,35,$$
Le Bay Cà Phê,['Vietnamese'],45.5245262,-73.5954736,45.52557815939422,-73.59285570681095,235.1053913213114,4.5,19,$$
Caribou Gourmand,"['Breakfast & Brunch', 'Canadian (New)']",45.52442,-73.59636,45.52557815939422,-73.59285570681095,301.84312755073233,4.0,51,$$$
Leméac,['French'],45.51832,-73.59735,45.52557815939422,-73.59285570681095,880.8248287076253,4.0,286,$$$
Maria Bonita,['Mexican'],45.523661,-73.593882,45.52557815939422,-73.59285570681095,227.6778526869239,4.0,31,$$
La Petite Marche,"['Music Venues', 'Bistros']",45.526767424287,-73.5887682718476,45.52557815939422,-73.59285570681095,344.7844593378105,3.5,68,$$
Barranco MTL,"['Peruvian', 'Tapas Bars', 'Cocktail Bars']",45.52426823888716,-73.58393073864245,45.52557815939422,-73.59285570681095,710.3745965095297,4.5,61,
Taza Flores,['Tapas Bars'],45.52183,-73.60072,45.52557815939422,-73.59285570681095,748.5172183489328,4.5,49,$$
Patati Patata,"['Burgers', 'Poutineries']",45.51814,-73.581503,45.52557815939422,-73.59285570681095,1210.92294642484,4.0,351,$
Burger de Ville,"['Burgers', 'Fast Food']",45.52429,-73.59608,45.52557815939422,-73.59285570681095,277.8621099131931,4.0,64,$$
L'Avenue,['Breakfast & Brunch'],45.5266781712886,-73.5802391312828,45.52348082760688,-73.58732756238169,656.7603058078137,4.5,1260,$$
Les Torchés,"['Pubs', 'Cocktail Bars', 'Tapas/Small Plates']",45.5208508,-73.58559293743438,45.52348082760688,-73.58732756238169,322.15970343131,4.0,36,$$
Barranco MTL,"['Peruvian', 'Tapas Bars', 'Cocktail Bars']",45.52426823888716,-73.58393073864245,45.52348082760688,-73.58732756238169,278.7360878993973,4.5,61,
Aux Vivres Plateau,['Vegan'],45.5212392,-73.5883014,45.52348082760688,-73.58732756238169,260.54792175781097,4.5,416,$$
Ibéricos,"['Tapas Bars', 'Spanish']",45.5239019496467,-73.5824299603701,45.52348082760688,-73.58732756238169,384.4087933563837,4.5,76,$$
Ichigo Ichie,"['Japanese', 'Pubs']",45.52128,-73.57842,45.52348082760688,-73.58732756238169,731.9477032121652,4.5,116,$$
Le Majestique,"['Canadian (New)', 'Bars']",45.5175436,-73.5802618,45.52348082760688,-73.58732756238169,859.5843360556124,4.5,201,$$
La Banquise,['Poutineries'],45.525354,-73.574769,45.52348082760688,-73.58732756238169,1000.2838870116302,4.0,2177,$$
Hof Kelsten,"['Sandwiches', 'Soup', 'Bakeries']",45.5203886,-73.5870333,45.52348082760688,-73.58732756238169,344.60304692140505,4.0,101,$$
Arriba Burrito,['Mexican'],45.523168,-73.58344,45.52348082760688,-73.58732756238169,304.8522699909471,4.5,29,$$
Ma Poule Mouillée,"['Portuguese', 'Chicken Shop']",45.5251692,-73.5752667883391,45.52348082760688,-73.58732756238169,958.1525078146743,4.5,583,$$
Le Colonel Moutarde,['Canadian (New)'],45.52324,-73.5819,45.52348082760688,-73.58732756238169,427.1732814441101,4.5,26,$$
Trip de Bouffe,"['Lebanese', 'Bakeries']",45.5227099,-73.58419,45.52348082760688,-73.58732756238169,262.841562507366,4.5,58,$
Yokato Yokabai,['Ramen'],45.5212206164378,-73.578518757916,45.52348082760688,-73.58732756238169,730.8358107731808,4.0,475,$$
Artigiani Pizzeria & Cucina,"['Italian', 'Pizza']",45.52508,-73.58475,45.52348082760688,-73.58732756238169,259.36659670661555,4.0,38,$$
Mazbi,['Middle Eastern'],45.52512,-73.58486,45.52348082760688,-73.58732756238169,255.75473232969728,4.5,24,
Patati Patata,"['Burgers', 'Poutineries']",45.51814,-73.581503,45.52348082760688,-73.58732756238169,747.3981824330028,4.0,351,$
Lawrence,['Modern European'],45.524143,-73.5946503,45.52348082760688,-73.58732756238169,575.206245592978,4.5,233,$$
Leméac,['French'],45.51832,-73.59735,45.52348082760688,-73.58732756238169,965.0757483726031,4.0,286,$$$
Saint Sushi Plateau,"['Japanese', 'Sushi Bars']",45.521106,-73.575346,45.52348082760688,-73.58732756238169,970.0761153302713,4.5,367,$$
Lawrence,['Modern European'],45.524143,-73.5946503,45.52574657625029,-73.59033644199371,380.4366104024543,4.5,233,$$
L'Avenue,['Breakfast & Brunch'],45.5266781712886,-73.5802391312828,45.52574657625029,-73.59033644199371,793.3839884596374,4.5,1260,$$
larrys,"['Breakfast & Brunch', 'Bars']",45.52407441775497,-73.5946929842611,45.52574657625029,-73.59033644199371,386.98308181046275,4.5,105,$$
La Petite Marche,"['Music Venues', 'Bistros']",45.526767424287,-73.5887682718476,45.52574657625029,-73.59033644199371,166.75971915698153,3.5,68,$$
Le Majestique,"['Canadian (New)', 'Bars']",45.5175436,-73.5802618,45.52574657625029,-73.59033644199371,1203.3414640912763,4.5,201,$$
Ichigo Ichie,"['Japanese', 'Pubs']",45.52128,-73.57842,45.52574657625029,-73.59033644199371,1048.803237431186,4.5,116,$$
Île Flottante,['French'],45.52352,-73.60079,45.52574657625029,-73.59033644199371,846.9356356574607,4.5,131,$$$
Estiatorio Milos,['Greek'],45.52167804293447,-73.6004882312977,45.52574657625029,-73.59033644199371,911.1219612892556,4.5,167,$$$$
Sparrow,"['Breakfast & Brunch', 'Cocktail Bars']",45.52453,-73.59662,45.52574657625029,-73.59033644199371,498.8072391871066,4.0,208,$$
Leméac,['French'],45.51832,-73.59735,45.52574657625029,-73.59033644199371,989.5685547180141,4.0,286,$$$
Barranco MTL,"['Peruvian', 'Tapas Bars', 'Cocktail Bars']",45.52426823888716,-73.58393073864245,45.52574657625029,-73.59033644199371,525.4002108247905,4.5,61,
Patati Patata,"['Burgers', 'Poutineries']",45.51814,-73.581503,45.52574657625029,-73.59033644199371,1090.4127109924084,4.0,351,$
Wilensky,['Delis'],45.52331,-73.59472,45.52574657625029,-73.59033644199371,442.19319254091107,4.5,125,$
Fabergé,"['Breakfast & Brunch', 'Creperies']",45.52351,-73.594997,45.52574657625029,-73.59033644199371,440.0814227012494,4.0,413,$$
Ibéricos,"['Tapas Bars', 'Spanish']",45.5239019496467,-73.5824299603701,45.52574657625029,-73.59033644199371,649.1938551499387,4.5,76,$$
Taza Flores,['Tapas Bars'],45.52183,-73.60072,45.52574657625029,-73.59033644199371,925.8721232202365,4.5,49,$$
Aux Vivres Plateau,['Vegan'],45.5212392,-73.5883014,45.52574657625029,-73.59033644199371,525.673972309877,4.5,416,$$
Yokato Yokabai,['Ramen'],45.5212206164378,-73.578518757916,45.52574657625029,-73.59033644199371,1049.2290470674204,4.0,475,$$
Les Torchés,"['Pubs', 'Cocktail Bars', 'Tapas/Small Plates']",45.5208508,-73.58559293743438,45.52574657625029,-73.59033644199371,657.9646324509964,4.0,36,$$
Pizzeria Magpie,['Pizza'],45.52461,-73.59544,45.52574657625029,-73.59033644199371,419.2391920543636,4.0,98,$$
Maison Publique,"['British', 'Gastropubs']",45.53361,-73.57871,45.53543,-73.5822,335.9089673876585,4.0,131,$$$
Plein Sud,"['French', 'Wine Bars', 'Tapas/Small Plates']",45.5354763,-73.5807972,45.53543,-73.5822,109.38304158427043,4.5,59,$$
Tri Express,"['Japanese', 'Sushi Bars']",45.535336,-73.581803,45.53543,-73.5822,30.21150809624679,4.0,104,$$
L'Avenue,['Breakfast & Brunch'],45.5266781712886,-73.5802391312828,45.53543,-73.5822,985.0715738277077,4.5,1260,$$
Byblos - Le Petit Café,"['Breakfast & Brunch', 'Persian/Iranian']",45.5346054,-73.582906,45.53543,-73.5822,102.35451348425404,4.0,81,$$
Pégase,['French'],45.53501,-73.57783,45.53543,-73.5822,345.70258371040524,4.5,69,$$$
Boswell,"['Breweries', 'Pubs', 'Brasseries']",45.5384,-73.56974,45.53543,-73.5822,1016.1459659979694,4.5,47,$$
Antipode,"['Breakfast & Brunch', 'Bars', 'Tapas Bars']",45.535126330497214,-73.5820977159549,45.53543,-73.5822,34.693570794977916,4.5,10,
Le Chien Fumant,['Canadian (New)'],45.53164,-73.58039,45.53543,-73.5822,435.0394418842873,4.0,78,$$$
L'Entre-Pots,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']",45.538967,-73.582602,45.53543,-73.5822,394.5403461033022,4.5,46,$$
Le Sain Bol,['Breakfast & Brunch'],45.534672,-73.582368,45.53543,-73.5822,85.29536205042879,4.5,24,$$
Stella Pizzeria,['Pizza'],45.5332947,-73.5841167,45.53543,-73.5822,271.17517720830523,4.0,25,$$
Chez Victoire,"['French', 'Wine Bars']",45.53109931841519,-73.57652291717903,45.53543,-73.5822,653.7790153846335,4.0,64,$$$
India Rosa,"['Indian', 'Cocktail Bars', 'Tapas Bars']",45.529291,-73.578237,45.53543,-73.5822,749.1764897623358,4.0,102,
St-Viateur Bagel & Café,"['Bagels', 'Cafes']",45.528427,-73.57911,45.53543,-73.5822,815.0466858214292,4.0,442,$$
N° 900,['Pizza'],45.53449,-73.58319,45.53543,-73.5822,132.25437008253394,4.5,8,$$
Frite Alors,"['French', 'Belgian']",45.5347099,-73.58234,45.53543,-73.5822,77.42301880281038,4.0,18,$$
Le Rouge Gorge,"['Wine Bars', 'Tapas/Small Plates']",45.5291117540899,-73.5779781639576,45.53543,-73.5822,775.7111486280162,4.5,32,$$
La Raclette,"['French', 'Fondue']",45.5295503804062,-73.5827571103087,45.53543,-73.5822,655.2217183328306,4.5,51,$$$
L’Entrepôt - Mont-Royal,"['Comfort Food', 'American (Traditional)', 'Bars']",45.527648,-73.579729,45.53543,-73.5822,886.46602795026,4.0,137,$
Pullman,"['Wine Bars', 'Tapas/Small Plates']",45.50845,-73.5721,45.50936142835129,-73.57386365532875,169.0963357884337,4.0,204,$$
Lola Rosa,['Vegetarian'],45.5073247805376,-73.5757481897374,45.50936142835129,-73.57386365532875,269.91176009596626,4.5,297,$$
Mae Sri,['Thai'],45.51039,-73.57262,45.50936142835129,-73.57386365532875,148.2850084447556,4.0,88,$$
Café St-Barth,"['Breakfast & Brunch', 'Cafes']",45.509475,-73.573846,45.50936142835129,-73.57386365532875,12.703296231699229,4.5,40,
Bouillon Bilk,['Modern European'],45.51104,-73.5658,45.50936142835129,-73.57386365532875,650.0860906720516,4.5,498,$$$
Le Majestique,"['Canadian (New)', 'Bars']",45.5175436,-73.5802618,45.50936142835129,-73.57386365532875,1037.4494952851533,4.5,201,$$
Moleskine,"['Italian', 'Pizza']",45.50837,-73.57178,45.50936142835129,-73.57386365532875,208.73836094156889,4.0,72,$$$
Cadet,"['Canadian (New)', 'Bars']",45.5103,-73.564418,45.50936142835129,-73.57386365532875,743.4040629509478,4.5,113,$$$
Arepera,['Venezuelan'],45.514992,-73.572048,45.50936142835129,-73.57386365532875,641.8760053094228,4.5,329,$$
The Keg Steakhouse + Bar,"['Seafood', 'Steakhouses', 'Bars']",45.5007523,-73.5694969,45.50936142835129,-73.57386365532875,1015.9779072478549,4.0,310,$$$
Les Deux Gamins,"['French', 'Wine Bars']",45.51545,-73.57095,45.50936142835129,-73.57386365532875,716.0944656824593,4.0,595,$$
NYK'S,"['Tapas Bars', 'Burgers', 'Pubs']",45.5060324,-73.566685,45.50936142835129,-73.57386365532875,670.7947214343188,4.0,185,$$
Dunn's,"['Burgers', 'Poutineries', 'Pizza']",45.500557,-73.5716254,45.50936142835129,-73.57386365532875,994.4241595020036,4.0,326,$$
Alto,"['Burgers', 'Sandwiches', 'Pizza']",45.5092585,-73.572748,45.50936142835129,-73.57386365532875,87.6870998249315,3.5,82,$$
La Capital Tacos,['Mexican'],45.50838,-73.561,45.50936142835129,-73.57386365532875,1003.2043549112941,4.0,326,$$
Il Focolaio,"['Italian', 'Pizza']",45.50407,-73.56807,45.50936142835129,-73.57386365532875,741.4622080539465,4.5,485,$$
MajesThé,"['Asian Fusion', 'Bubble Tea', 'Taiwanese']",45.50484,-73.572759,45.50936142835129,-73.57386365532875,518.7479484401637,4.0,166,$$
Amelia's,"['Italian', 'Pizza']",45.51075440153169,-73.5726663,45.50936142835129,-73.57386365532875,180.82210687949717,4.0,68,$$
Toqué,['Canadian (New)'],45.5029475,-73.5612041,45.50936142835129,-73.57386365532875,1217.3415689444626,4.5,284,$$$$
Escondite,"['Mexican', 'Bars']",45.502978,-73.567959,45.50936142835129,-73.57386365532875,845.9041326239253,4.0,247,$$
Île Flottante,['French'],45.52352,-73.60079,45.5238561444472,-73.60012650489807,56.925873135591864,4.5,131,$$$
Estiatorio Milos,['Greek'],45.52167804293447,-73.6004882312977,45.5238561444472,-73.60012650489807,243.82754840469045,4.5,167,$$$$
Taza Flores,['Tapas Bars'],45.52183,-73.60072,45.5238561444472,-73.60012650489807,237.62258262263782,4.5,49,$$
Sparrow,"['Breakfast & Brunch', 'Cocktail Bars']",45.52453,-73.59662,45.5238561444472,-73.60012650489807,292.4131644951017,4.0,208,$$
QDC Burger,['Burgers'],45.523098,-73.601261,45.5238561444472,-73.60012650489807,122.1404919676503,4.5,26,
Falafel Yoni,['Falafel'],45.52506430088721,-73.5994410725156,45.5238561444472,-73.60012650489807,144.56395698478866,4.5,49,
Lloydie's,['Caribbean'],45.524844,-73.59957,45.5238561444472,-73.60012650489807,118.0904182528678,4.5,57,$$
Mythos Ouzeri,['Greek'],45.52088,-73.59997,45.5238561444472,-73.60012650489807,325.36852746112305,4.5,55,$$$
Vices et Versa,"['Burgers', 'Poutineries', 'Brewpubs']",45.5313378,-73.610497,45.5238561444472,-73.60012650489807,1159.6209718340408,4.0,148,$$
B & M Restaurant,"['Breakfast & Brunch', 'Poutineries', 'Steakhouses']",45.5242099,-73.60014,45.5238561444472,-73.60012650489807,39.789358622721196,4.0,64,$$
Lawrence,['Modern European'],45.524143,-73.5946503,45.5238561444472,-73.60012650489807,427.81032834129707,4.5,233,$$
L'Gros Luxe Mile End,"['Breakfast & Brunch', 'Cocktail Bars', 'Canadian (New)']",45.52525,-73.60387,45.5238561444472,-73.60012650489807,329.99340064866635,4.0,84,$$
Leméac,['French'],45.51832,-73.59735,45.5238561444472,-73.60012650489807,659.8524377108041,4.0,286,$$$
larrys,"['Breakfast & Brunch', 'Bars']",45.52407441775497,-73.5946929842611,45.5238561444472,-73.60012650489807,423.9898057017411,4.5,105,$$
Pizzeria Magpie,['Pizza'],45.52461,-73.59544,45.5238561444472,-73.60012650489807,371.96684293991984,4.0,98,$$
Bánh Mì Banh Yiu,"['Salad', 'Sandwiches', 'Desserts']",45.52286,-73.602,45.5238561444472,-73.60012650489807,176.52966542399028,4.5,34,$
Caribou Gourmand,"['Breakfast & Brunch', 'Canadian (New)']",45.52442,-73.59636,45.5238561444472,-73.60012650489807,299.75486454202536,4.0,51,$$$
Le Butterblume,"['Breakfast & Brunch', 'Cafes', 'Flowers & Gifts']",45.52748,-73.6030399,45.5238561444472,-73.60012650489807,465.88420237740416,4.5,86,$$
Les P'tits Enfants de Felice,['Cafes'],45.5224306703769,-73.6024848602884,45.5238561444472,-73.60012650489807,242.65234645709785,4.5,13,
La Tamalera,['Mexican'],45.52114,-73.5966399,45.5238561444472,-73.60012650489807,402.5904755831671,4.5,57,$$
Maison Publique,"['British', 'Gastropubs']",45.53361,-73.57871,45.53611005443118,-73.5762870311737,336.76255812828475,4.0,131,$$$
Boswell,"['Breweries', 'Pubs', 'Brasseries']",45.5384,-73.56974,45.53611005443118,-73.5762870311737,562.1257440061132,4.5,47,$$
Pégase,['French'],45.53501,-73.57783,45.53611005443118,-73.5762870311737,171.1361712822441,4.5,69,$$$
Plein Sud,"['French', 'Wine Bars', 'Tapas/Small Plates']",45.5354763,-73.5807972,45.53611005443118,-73.5762870311737,358.2862462412276,4.5,59,$$
L'Oeufrier,['Breakfast & Brunch'],45.53488,-73.5731,45.53611005443118,-73.5762870311737,294.8280231791606,4.0,30,$$
Hoogan et Beaufort,"['Breweries', 'Canadian (New)']",45.5421766124662,-73.5634769072506,45.53611005443118,-73.5762870311737,1204.3414072902228,4.5,85,$$$
Chez Victoire,"['French', 'Wine Bars']",45.53109931841519,-73.57652291717903,45.53611005443118,-73.5762870311737,557.4706673629581,4.0,64,$$$
India Rosa,"['Indian', 'Cocktail Bars', 'Tapas Bars']",45.529291,-73.578237,45.53611005443118,-73.5762870311737,773.3064355646239,4.0,102,
Le Chien Fumant,['Canadian (New)'],45.53164,-73.58039,45.53611005443118,-73.5762870311737,583.498210686953,4.0,78,$$$
Tri Express,"['Japanese', 'Sushi Bars']",45.535336,-73.581803,45.53611005443118,-73.5762870311737,441.32907393411307,4.0,104,$$
Le Rouge Gorge,"['Wine Bars', 'Tapas/Small Plates']",45.5291117540899,-73.5779781639576,45.53611005443118,-73.5762870311737,789.2449295488861,4.5,32,$$
St-Viateur Bagel & Café,"['Bagels', 'Cafes']",45.528427,-73.57911,45.53611005443118,-73.5762870311737,882.1601298909117,4.0,442,$$
L'Entre-Pots,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']",45.538967,-73.582602,45.53611005443118,-73.5762870311737,585.5168197979051,4.5,46,$$
La Raclette,"['French', 'Fondue']",45.5295503804062,-73.5827571103087,45.53611005443118,-73.5762870311737,886.5720500831875,4.5,51,$$$
L’Entrepôt - Mont-Royal,"['Comfort Food', 'American (Traditional)', 'Bars']",45.527648,-73.579729,45.53611005443118,-73.5762870311737,978.3877049395973,4.0,137,$
Le Sain Bol,['Breakfast & Brunch'],45.534672,-73.582368,45.53611005443118,-73.5762870311737,499.90164969141324,4.5,24,$$
Au Petit Resto,['French'],45.5339699,-73.57755,45.53611005443118,-73.5762870311737,249.85766190073082,4.5,7,$$$
Les Belles Soeurs,['Burgers'],45.5360721302447,-73.5685060687172,45.53611005443118,-73.5762870311737,606.0543411416534,4.5,29,$$
Byblos - Le Petit Café,"['Breakfast & Brunch', 'Persian/Iranian']",45.5346054,-73.582906,45.53611005443118,-73.5762870311737,542.5936860456868,4.0,81,$$
Cuisine Pronto MTL,"['Salad', 'Sandwiches', 'Pizza']",45.53499,-73.57298,45.53611005443118,-73.5762870311737,291.66263409016426,4.0,16,$$
L'Entre-Pots,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']",45.538967,-73.582602,45.53898439552301,-73.5824453830719,12.350288396391223,4.5,46,$$
Boswell,"['Breweries', 'Pubs', 'Brasseries']",45.5384,-73.56974,45.53898439552301,-73.5824453830719,980.4858705852284,4.5,47,$$
Plein Sud,"['French', 'Wine Bars', 'Tapas/Small Plates']",45.5354763,-73.5807972,45.53898439552301,-73.5824453830719,410.66151643682196,4.5,59,$$
Maison Publique,"['British', 'Gastropubs']",45.53361,-73.57871,45.53898439552301,-73.5824453830719,662.4181585770093,4.0,131,$$$
Chez Victoire,"['French', 'Wine Bars']",45.53109931841519,-73.57652291717903,45.53898439552301,-73.5824453830719,990.7245851836879,4.0,64,$$$
Pégase,['French'],45.53501,-73.57783,45.53898439552301,-73.5824453830719,572.0150107257572,4.5,69,$$$
Tri Express,"['Japanese', 'Sushi Bars']",45.535336,-73.581803,45.53898439552301,-73.5824453830719,409.49266822862546,4.0,104,$$
Le Chien Fumant,['Canadian (New)'],45.53164,-73.58039,45.53898439552301,-73.5824453830719,822.6657396923239,4.0,78,$$$
Le Sain Bol,['Breakfast & Brunch'],45.534672,-73.582368,45.53898439552301,-73.5824453830719,479.5538481582534,4.5,24,$$
Byblos - Le Petit Café,"['Breakfast & Brunch', 'Persian/Iranian']",45.5346054,-73.582906,45.53898439552301,-73.5824453830719,481.19371679816976,4.0,81,$$
Ma Brasserie,['Brasseries'],45.5433956707254,-73.5844534312134,45.53898439552301,-73.5824453830719,514.8378588516794,4.5,15,$$
Café Orr,['Cafes'],45.537387,-73.5846638,45.53898439552301,-73.5824453830719,247.79569174093496,4.5,10,
Randolph Pub Ludique,"['Social Clubs', 'Breweries', 'Pubs']",45.547902904751595,-73.59276624047862,45.53898439552301,-73.5824453830719,1276.5123965294852,4.5,16,$$
Antipode,"['Breakfast & Brunch', 'Bars', 'Tapas Bars']",45.535126330497214,-73.5820977159549,45.53898439552301,-73.5824453830719,429.85053394359903,4.5,10,
L'Oeufrier,['Breakfast & Brunch'],45.53488,-73.5731,45.53898439552301,-73.5824453830719,870.3878722436887,4.0,30,$$
Stella Pizzeria,['Pizza'],45.5332947,-73.5841167,45.53898439552301,-73.5824453830719,632.9708453333179,4.0,25,$$
Dans la Gueule du Loup,"['Meat Shops', 'Coffee & Tea', 'Sandwiches']",45.53793,-73.57883,45.53898439552301,-73.5824453830719,314.60266613085537,4.5,7,
Pho Mont-Royal,['Vietnamese'],45.53115575064071,-73.57645450000001,45.53898439552301,-73.5824453830719,987.6819584826251,4.0,28,$$
N° 900,['Pizza'],45.53449,-73.58319,45.53898439552301,-73.5824453830719,507.2641939216243,4.5,8,$$
Frite Alors,"['French', 'Belgian']",45.5347099,-73.58234,45.53898439552301,-73.5824453830719,470.8948259130321,4.0,18,$$
Leméac,['French'],45.51832,-73.59735,45.5198946757576,-73.59682738780975,182.7545826821553,4.0,286,$$$
Estiatorio Milos,['Greek'],45.52167804293447,-73.6004882312977,45.5198946757576,-73.59682738780975,347.3743831477867,4.5,167,$$$$
Buvette Chez Simone,"['Wine Bars', 'Tapas/Small Plates']",45.51888,-73.59341,45.5198946757576,-73.59682738780975,285.16147185705233,4.5,117,$$
Poutineville,['Poutineries'],45.5202,-73.5966,45.5198946757576,-73.59682738780975,41.62078431016936,4.5,40,$$
Mythos Ouzeri,['Greek'],45.52088,-73.59997,45.5198946757576,-73.59682738780975,275.82353701439,4.5,55,$$$
Taza Flores,['Tapas Bars'],45.52183,-73.60072,45.5198946757576,-73.59682738780975,371.59705654238695,4.5,49,$$
Île Flottante,['French'],45.52352,-73.60079,45.5198946757576,-73.59682738780975,516.2624417254075,4.5,131,$$$
Bar Henrietta,"['Portuguese', 'Wine Bars', 'Cocktail Bars']",45.52162403180072,-73.59435429018002,45.5198946757576,-73.59682738780975,272.21594530225644,4.0,42,$$
Jun I,"['Japanese', 'Sushi Bars']",45.521119,-73.594311,45.5198946757576,-73.59682738780975,238.6819573071122,4.0,87,$$$
La Tamalera,['Mexican'],45.52114,-73.5966399,45.5198946757576,-73.59682738780975,145.54178472058547,4.5,57,$$
La Chronique,['Canadian (New)'],45.52154,-73.59374,45.5198946757576,-73.59682738780975,297.95074385702856,4.5,36,$$$$
Philinos,['Greek'],45.5181084,-73.5929718,45.5198946757576,-73.59682738780975,359.1169308892235,4.5,27,$$$
La Khaïma,"['Egyptian', 'Moroccan']",45.522006,-73.595967,45.5198946757576,-73.59682738780975,244.15029794074923,4.0,90,$$
Lawrence,['Modern European'],45.524143,-73.5946503,45.5198946757576,-73.59682738780975,501.9177941062253,4.5,233,$$
Juliette & Chocolat,"['Chocolatiers & Shops', 'Creperies', 'Desserts']",45.51917,-73.59659,45.5198946757576,-73.59682738780975,83.56561125723522,3.5,66,$$
Chez Lévêque,['French'],45.51821,-73.59669,45.5198946757576,-73.59682738780975,188.33432002326325,3.5,59,$$$
larrys,"['Breakfast & Brunch', 'Bars']",45.52407441775497,-73.5946929842611,45.5198946757576,-73.59682738780975,493.61702605243283,4.5,105,$$
Veuve Chalet,['Seafood'],45.520593,-73.5946496,45.5198946757576,-73.59682738780975,186.59451749151205,4.0,12,
Bistro Lustucru,['French'],45.52035,-73.59681,45.5198946757576,-73.59682738780975,52.667220337804615,4.0,39,$$$
Sparrow,"['Breakfast & Brunch', 'Cocktail Bars']",45.52453,-73.59662,45.5198946757576,-73.59682738780975,524.7197532986759,4.0,208,$$
