fsq_name,fsq_categories,fsq_latitude,fsq_longitude,city_bike_latitude,city_bike_longitude,fsq_distance (m),fsq_rating,fsq_popularity,fsq_price
Les Co'Pains d'Abord,"['French Restaurant', 'Bakery']",45.534294,-73.573461,45.52983801723605,-73.5703244805336,548,8.8,0.9209441255710437,1.0
Parc à chiens du Parc la Fontaine,['Dog Park'],45.52746,-73.565829,45.52983801723605,-73.5703244805336,456,8.5,0.923556284409043,
Théâtre la Licorne,"['Theater', 'Music Venue']",45.533513,-73.57552,45.52983801723605,-73.5703244805336,585,8.9,0.9297528405763149,
Point G,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.529435,-73.577666,45.52983801723605,-73.5703244805336,580,8.8,0.9397563546913436,1.0
Boulangerie Pâtisserie Mr Pinchot,"['Restaurant', 'Bakery']",45.52822,-73.57598,45.52983801723605,-73.5703244805336,465,8.5,0.9140213189645074,1.0
Grillade Portuguaise ma Poule Mouillée,"['Deli', 'Portuguese Restaurant', 'Bakery']",45.525165,-73.575301,45.52983801723605,-73.5703244805336,651,8.9,0.9775682324001406,1.0
Le Moineau Masqué,"['Coffee Shop', 'Café', 'Restaurant']",45.525508,-73.577976,45.52983801723605,-73.5703244805336,774,9.2,0.8968021553238843,1.0
Pourquoi Pas Espresso Bar,"['Coffee Shop', 'Café', 'Restaurant']",45.517964,-73.557776,45.51958082831579,-73.5601159930229,259,9.0,0.9277497950099567,1.0
Usine C,"['Theater', 'Concert Hall', 'Music Venue']",45.522224,-73.560624,45.51958082831579,-73.5601159930229,288,8.9,0.938561555581586,
Bistro le Passe Compose,"['Bistro', 'French Restaurant']",45.520035,-73.556485,45.51958082831579,-73.5601159930229,270,8.5,0.9570223731990161,1.0
O'Thym,['French Restaurant'],45.518359,-73.557934,45.51958082831579,-73.5601159930229,198,8.3,0.9492444652688298,3.0
Café Lulu,"['Café', 'Restaurant']",45.515966,-73.558245,45.51958082831579,-73.5601159930229,427,8.7,0.9320604427784936,1.0
Cabaret Mado,"['Lounge', 'Night Club', 'Gay Bar']",45.517753,-73.556994,45.51958082831579,-73.5601159930229,328,8.4,0.9398500644254422,2.0
Le Bordel Comédie Club,"['Comedy Club', 'Arts and Entertainment']",45.51497,-73.565334,45.51958082831579,-73.5601159930229,674,9.0,0.9232400140564602,
Le Saint Bock,"['Bar', 'American Restaurant', 'Gastropub']",45.515893,-73.564685,45.51958082831579,-73.5601159930229,551,8.5,0.97897387841162,2.0
Place Émilie-Gamelin,['Park'],45.515305,-73.560017,45.51958082831579,-73.5601159930229,488,8.3,0.9788801686775214,
La Piazzetta,['Pizzeria'],45.517637,-73.557087,45.51958082831579,-73.5601159930229,326,8.0,0.9420405294599976,2.0
Parc Lafond,['Park'],45.552052,-73.563704,45.55358456339093,-73.56052905321121,311,8.8,0.990558744289563,
Montreal Botanical Garden (Jardin Botanique de Montréal),['Garden'],45.560002,-73.563009,45.55358456339093,-73.56052905321121,507,9.1,0.9990629026590137,
Jardin de Chine,"['Garden', 'Travel and Transportation']",45.559145,-73.558644,45.55358456339093,-73.56052905321121,639,9.1,0.9849478739604076,
Restaurant du Jardin Botanique,"['Café', 'Restaurant']",45.556047,-73.557237,45.55358456339093,-73.56052905321121,384,8.0,0.9724493381750029,
Fusion Express,"['Sushi Restaurant', 'Thai Restaurant']",45.55257,-73.552134,45.55358456339093,-73.56052905321121,650,8.5,0.9606419116785756,2.0
Parc Maisonneuve,['Urban Park'],45.561433,-73.55508,45.55358456339093,-73.56052905321121,1034,9.3,0.996614735855687,
Maesmi,"['Coffee Shop', 'Café', 'Restaurant']",45.55175,-73.573002,45.55358456339093,-73.56052905321121,978,8.9,0.9559564249736442,1.0
Jardin alpin,['Landmarks and Outdoors'],45.558384,-73.559736,45.55358456339093,-73.56052905321121,549,8.0,0.9716059505681153,
Japanese Garden and Pavillion (Jardin et Pavilion Japonais),['Garden'],45.560433,-73.559607,45.55358456339093,-73.56052905321121,767,8.3,0.9776033735504276,
Le Musee Dufresne-Nincheri,['Museum'],45.553836,-73.553891,45.55358456339093,-73.56052905321121,537,7.9,0.9618249970715708,
Leonidas Mont Royal,"['Coffee Shop', 'Restaurant']",45.514909,-73.645454,45.514080696641386,-73.64694982767105,149,8.2,0.9513646480028113,1.0
Grillades Portugaises Galo,['Portuguese Restaurant'],45.513732,-73.647352,45.514080696641386,-73.64694982767105,41,7.6,0.9636874780367811,2.0
Pizzaiolle,"['Italian Restaurant', 'Pizzeria']",45.516312,-73.643563,45.514080696641386,-73.64694982767105,359,7.7,0.9203818671664519,1.0
TMR Arena,['Stadium'],45.514737,-73.640071,45.514080696641386,-73.64694982767105,541,7.5,0.97640857444067,
Dupond & Dupont,['French Restaurant'],45.516844,-73.642564,45.514080696641386,-73.64694982767105,440,6.1,0.9105189176525712,3.0
Sushi Sakana,['Sushi Restaurant'],45.513679,-73.647205,45.514080696641386,-73.64694982767105,40,,0.8650462691812112,2.0
Mon Royal Chocolat,['Restaurant'],45.514909,-73.645454,45.514080696641386,-73.64694982767105,148,,,
Parc de Ville Mont-Royal,['Park'],45.51624,-73.644288,45.514080696641386,-73.64694982767105,316,,0.9475459763382922,
Parc Connaught,['Playground'],45.51528,-73.644013,45.514080696641386,-73.64694982767105,316,,0.9312990511889423,
The red telephone booth,['Monument'],45.516124,-73.644381,45.514080696641386,-73.64694982767105,321,,0.7871031978446761,
Leméac,['French Restaurant'],45.518296,-73.597219,45.51577505385328,-73.60060930252075,371,8.9,0.934602319315919,3.0
La Croissanterie Figaro,"['Coffee Shop', 'Café', 'French Restaurant']",45.51946,-73.598662,45.51577505385328,-73.60060930252075,437,8.5,0.9512709382687127,1.0
Buvette Chez Simone,"['Tapas Restaurant', 'Bistro', 'Wine Bar']",45.518826,-73.593555,45.51577505385328,-73.60060930252075,635,9.1,0.9113271641091718,2.0
Milos Restaurant,"['Greek Restaurant', 'Seafood Restaurant']",45.521691,-73.600673,45.51577505385328,-73.60060930252075,640,9.1,0.9459880520089025,4.0
Caffe in Gamba,"['Coffee Shop', 'Café', 'Restaurant']",45.521042,-73.599101,45.51577505385328,-73.60060930252075,581,8.7,0.9500995665924797,1.0
St-Viateur Bagel,"['Bagel Shop', 'Restaurant', 'Bakery']",45.522745,-73.601918,45.51577505385328,-73.60060930252075,761,9.0,0.984819023076022,1.0
Théâtre Fairmount,"['Theater', 'Concert Hall', 'Music Venue']",45.520486,-73.598502,45.51577505385328,-73.60060930252075,567,8.4,0.9870914841279138,
Le Glacier Bilboquet,"['Ice Cream Parlor', 'Restaurant']",45.519173,-73.609843,45.51577505385328,-73.60060930252075,795,8.9,0.9572800749677873,2.0
Parc Saint-Viateur,['Park'],45.520486,-73.606786,45.51577505385328,-73.60060930252075,736,8.7,0.9187185193862012,
Rumi,"['Mediterranean Restaurant', 'Middle Eastern Restaurant', 'African Restaurant']",45.519297,-73.598317,45.51577505385328,-73.60060930252075,435,8.1,0.859587677169966,3.0
Parc Etienne-Desmarteau,"['Park', 'Sports and Recreation']",45.560565,-73.578279,45.56485589064712,-73.5774926841259,478,7.7,0.9795244230994494,
Poissonnerie Rayan,"['Fish and Chips Shop', 'Meat and Seafood Store', 'Seafood Restaurant']",45.569274,-73.583263,45.56485589064712,-73.5774926841259,681,8.0,0.96906407403069,3.0
Restobar Chez Toutou,"['Cajun and Creole Restaurant', 'Southern Food Restaurant']",45.566785,-73.585462,45.56485589064712,-73.5774926841259,667,7.8,0.9893639451798055,2.0
Beaubien Deli,['Restaurant'],45.562001,-73.580362,45.56485589064712,-73.5774926841259,388,7.0,0.9731873023310297,
Restaurant Chez la Mère,"['Bistro', 'Pizzeria', 'Diner']",45.558488,-73.568612,45.56485589064712,-73.5774926841259,977,7.4,0.9307367927843505,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.561764,-73.580839,45.56485589064712,-73.5774926841259,444,6.2,0.8968958650579829,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.566689,-73.589225,45.56485589064712,-73.5774926841259,916,6.4,0.846398032095584,1.0
Taverne La-Paz,"['Lounge', 'Night Club']",45.563561,-73.579103,45.56485589064712,-73.5774926841259,208,,0.8019444769825466,2.0
Parc Raymond Levesques,['Park'],45.564094,-73.58363,45.56485589064712,-73.5774926841259,498,,0.8519034789738784,
Parc de Louisiane,['Park'],45.568138,-73.572072,45.56485589064712,-73.5774926841259,557,,0.9879231580180391,
Parc Lafond,['Park'],45.552052,-73.563704,45.54991069359101,-73.55826258659361,499,8.8,0.990558744289563,
Fusion Express,"['Sushi Restaurant', 'Thai Restaurant']",45.55257,-73.552134,45.54991069359101,-73.55826258659361,564,8.5,0.9606419116785756,2.0
Poutine Centrale,"['Fast Food Restaurant', 'Burger Joint', 'Diner']",45.551436,-73.549141,45.54991069359101,-73.55826258659361,727,8.3,0.9475225489047675,2.0
Le Musee Dufresne-Nincheri,['Museum'],45.553836,-73.553891,45.54991069359101,-73.55826258659361,554,7.9,0.9618249970715708,
Restaurant du Jardin Botanique,"['Café', 'Restaurant']",45.556047,-73.557237,45.54991069359101,-73.55826258659361,689,8.0,0.9724493381750029,
Jardin alpin,['Landmarks and Outdoors'],45.558384,-73.559736,45.54991069359101,-73.55826258659361,955,8.0,0.9716059505681153,
Esplanade Financière Sun Life,['Plaza'],45.5553,-73.552026,45.54991069359101,-73.55826258659361,766,7.7,0.9655851001522783,
Labarake,"['Steakhouse', 'Gastropub', 'French Restaurant']",45.544943,-73.561151,45.54991069359101,-73.55826258659361,600,7.0,0.9338994963101792,3.0
Maneki Comptoir Asiat',['Asian Restaurant'],45.542061,-73.55471,45.54991069359101,-73.55826258659361,919,7.2,0.01463043223614853,2.0
Deli Miami,"['Fast Food Restaurant', 'Pizzeria', 'Diner']",45.542002,-73.557616,45.54991069359101,-73.55826258659361,864,6.8,0.9860021084690173,1.0
Poissonnerie Rayan,"['Fish and Chips Shop', 'Meat and Seafood Store', 'Seafood Restaurant']",45.569274,-73.583263,45.570081,-73.573047,822,8.0,0.96906407403069,3.0
Sachi Sushi,['Sushi Restaurant'],45.570912,-73.572598,45.570081,-73.573047,86,,0.8715005271172543,2.0
Le B-38 sushi,['Sushi Restaurant'],45.572006,-73.571905,45.570081,-73.573047,232,,0.6530865643668736,2.0
Parc de Louisiane,['Park'],45.568138,-73.572072,45.570081,-73.573047,246,,0.9879231580180391,
Clinique Pied Renaissant,['Farm'],45.572704,-73.571151,45.570081,-73.573047,326,,,
Centre de Loisirs,['Campground'],45.572173,-73.577682,45.570081,-73.573047,424,,0.47666627620944124,
Subway,"['Fast Food Restaurant', 'Deli']",45.566821,-73.576235,45.570081,-73.573047,442,,0.8670610284643318,1.0
Une nuit à Bangkok,['Thai Restaurant'],45.571018,-73.567363,45.570081,-73.573047,443,,0.23150989809066416,2.0
Thai Express,"['Fast Food Restaurant', 'Thai Restaurant']",45.575307,-73.582876,45.570081,-73.573047,963,6.0,0.9113857326929835,2.0
Parc Joseph-Paré,"['Park', 'Sports and Recreation']",45.574509,-73.569027,45.570081,-73.573047,561,,0.9925969310062083,
Parc à chiens du Parc la Fontaine,['Dog Park'],45.52746,-73.565829,45.529914321737415,-73.56302618980408,349,8.5,0.923556284409043,
Parc la Fontaine,['Park'],45.526246,-73.569666,45.529914321737415,-73.56302618980408,645,9.5,0.9995197376127445,
Parc des Faubourgs,['Park'],45.527172,-73.557583,45.529914321737415,-73.56302618980408,538,8.8,0.9775448049666159,
Grenade - Resto-bar et terrasse,['Asian Restaurant'],45.52496,-73.560226,45.529914321737415,-73.56302618980408,589,8.4,0.9376830268244114,2.0
Le Lion d'Or,['Arts and Entertainment'],45.525372,-73.559512,45.529914321737415,-73.56302618980408,594,8.4,0.959048846198899,
Usine C,"['Theater', 'Concert Hall', 'Music Venue']",45.522224,-73.560624,45.529914321737415,-73.56302618980408,882,8.9,0.938561555581586,
Les Co'Pains d'Abord,"['French Restaurant', 'Bakery']",45.534294,-73.573461,45.529914321737415,-73.56302618980408,935,8.8,0.9209441255710437,1.0
Café le Loup Bleu,"['Coffee Shop', 'Café', 'Restaurant']",45.528686,-73.575413,45.529914321737415,-73.56302618980408,957,8.8,0.9511889422513764,1.0
Maam' Bolduc,"['American Restaurant', 'Burger Joint']",45.534303,-73.570214,45.529914321737415,-73.56302618980408,734,8.3,0.9527351528640038,1.0
Parc Baldwin,['Park'],45.537675,-73.566445,45.529914321737415,-73.56302618980408,762,8.2,0.992444652688298,
Poutine Centrale,"['Fast Food Restaurant', 'Burger Joint', 'Diner']",45.551436,-73.549141,45.55061693669672,-73.54901432991028,80,8.3,0.9475225489047675,2.0
Fusion Express,"['Sushi Restaurant', 'Thai Restaurant']",45.55257,-73.552134,45.55061693669672,-73.54901432991028,346,8.5,0.9606419116785756,2.0
État-Major,['Restaurant'],45.549476,-73.54205,45.55061693669672,-73.54901432991028,570,8.6,0.9044863535199719,
Atomic Cafe,"['Fast Food Restaurant', 'Coffee Shop', 'Café']",45.545221,-73.544534,45.55061693669672,-73.54901432991028,684,8.6,0.9585451563781188,1.0
Hoche Café,"['Coffee Shop', 'Café', 'Restaurant']",45.55247,-73.540108,45.55061693669672,-73.54901432991028,737,8.5,0.8806255124751083,2.0
Bagatelle Bistro,"['Fast Food Restaurant', 'Bistro', 'French Restaurant']",45.552875,-73.539781,45.55061693669672,-73.54901432991028,768,8.5,0.9498301511069462,3.0
Le Musee Dufresne-Nincheri,['Museum'],45.553836,-73.553891,45.55061693669672,-73.54901432991028,496,7.9,0.9618249970715708,
Madame Smith,"['Lounge', 'Tapas Restaurant']",45.550052,-73.54168,45.55061693669672,-73.54901432991028,586,7.9,0.9484947873960408,2.0
Esplanade Financière Sun Life,['Plaza'],45.5553,-73.552026,45.55061693669672,-73.54901432991028,550,7.7,0.9655851001522783,
Restaurant du Jardin Botanique,"['Café', 'Restaurant']",45.556047,-73.557237,45.55061693669672,-73.54901432991028,872,8.0,0.9724493381750029,
État-Major,['Restaurant'],45.549476,-73.54205,45.54959767887176,-73.54187428951263,4,8.6,0.9044863535199719,
Madame Smith,"['Lounge', 'Tapas Restaurant']",45.550052,-73.54168,45.54959767887176,-73.54187428951263,63,7.9,0.9484947873960408,2.0
Hoche Café,"['Coffee Shop', 'Café', 'Restaurant']",45.55247,-73.540108,45.54959767887176,-73.54187428951263,357,8.5,0.8806255124751083,2.0
Bagatelle Bistro,"['Fast Food Restaurant', 'Bistro', 'French Restaurant']",45.552875,-73.539781,45.54959767887176,-73.54187428951263,402,8.5,0.9498301511069462,3.0
Atomic Cafe,"['Fast Food Restaurant', 'Coffee Shop', 'Café']",45.545221,-73.544534,45.54959767887176,-73.54187428951263,526,8.6,0.9585451563781188,1.0
Poutine Centrale,"['Fast Food Restaurant', 'Burger Joint', 'Diner']",45.551436,-73.549141,45.54959767887176,-73.54187428951263,597,8.3,0.9475225489047675,2.0
Fusion Express,"['Sushi Restaurant', 'Thai Restaurant']",45.55257,-73.552134,45.54959767887176,-73.54187428951263,880,8.5,0.9606419116785756,2.0
Le Trèfle - Taverne Irlandaise,"['Restaurant', 'Pub']",45.549247,-73.54214,45.54959767887176,-73.54187428951263,63,7.2,0.9661707859903947,
Restaurant la Pataterie Inc,"['Fast Food Restaurant', 'Steakhouse']",45.547753,-73.542966,45.54959767887176,-73.54187428951263,191,7.3,0.9621646948576783,1.0
Théâtre Denise-Pelletier,"['Theater', 'Concert Hall']",45.551506,-73.534309,45.54959767887176,-73.54187428951263,636,7.4,0.8741126859552536,
Parc de la Cité Jardin,"['Park', 'Sports and Recreation']",45.57133,-73.563202,45.57178977666956,-73.56431499123573,88,,0.9587560032798407,
Une nuit à Bangkok,['Thai Restaurant'],45.571018,-73.567363,45.57178977666956,-73.56431499123573,263,,0.23150989809066416,2.0
Parc Joseph-Paré,"['Park', 'Sports and Recreation']",45.574509,-73.569027,45.57178977666956,-73.56431499123573,540,,0.9925969310062083,
Clinique Pied Renaissant,['Farm'],45.572704,-73.571151,45.57178977666956,-73.56431499123573,541,,,
Le B-38 sushi,['Sushi Restaurant'],45.572006,-73.571905,45.57178977666956,-73.56431499123573,581,,0.6530865643668736,2.0
Sachi Sushi,['Sushi Restaurant'],45.570912,-73.572598,45.57178977666956,-73.56431499123573,662,,0.8715005271172543,2.0
Boisé des Pères,['Park'],45.576211,-73.557925,45.57178977666956,-73.56431499123573,706,,0.9845027527234391,
Parc de Louisiane,['Park'],45.568138,-73.572072,45.57178977666956,-73.56431499123573,725,,0.9879231580180391,
Parc des Résidences Olympiques,['Park'],45.569176,-73.554452,45.57178977666956,-73.56431499123573,838,,0.5298231228768888,
Ton Sushi,['Sushi Restaurant'],45.569423,-73.55349,45.57178977666956,-73.56431499123573,880,,0.40046854867049314,2.0
Restaurant Tong Por St-Laurent,['Dim Sum Restaurant'],45.527842,-73.721195,45.526765,-73.730423,745,6.6,0.9930303385264144,2.0
Parc de Beauséjour,['Playground'],45.527317,-73.732274,45.526765,-73.730423,223,,0.9873257584631604,
Parc de Beauséjour,['Park'],45.526975,-73.729693,45.526765,-73.730423,343,,0.2335246573737847,
Benny&Co,['BBQ Joint'],45.529957,-73.723208,45.526765,-73.730423,656,,0.984889305376596,2.0
Malborough Park,['Park'],45.524234,-73.722472,45.526765,-73.730423,690,,0.9926672133067822,
Ristorante Il Cenone,['Italian Restaurant'],45.529245,-73.724637,45.526765,-73.730423,719,,0.8204404357502636,
Pont Lachapelle,['Bridge'],45.532867,-73.727915,45.526765,-73.730423,720,,0.990699308890711,
Le Cristal Chinois Bbq Express,['Cantonese Restaurant'],45.527509,-73.720795,45.526765,-73.730423,759,,0.9653273983835071,
Mon Petit Casse Croute,['Restaurant'],45.531118,-73.722086,45.526765,-73.730423,809,,,
Parc Belmont,['Park'],45.53331,-73.725847,45.526765,-73.730423,825,,0.48009839522080355,
Pizzeria Geppetto,"['Italian Restaurant', 'Pizzeria']",45.549046,-73.591288,45.5568667309625,-73.589306473732,877,8.4,0.8760688766545625,2.0
Rôtisseries Benny & Au Coq,"['Fried Chicken Joint', 'Fast Food Restaurant']",45.5575,-73.589235,45.5568667309625,-73.589306473732,71,7.2,0.977193393463746,1.0
Parc Molson,"['Organization', 'Park', 'Sports and Recreation']",45.549365,-73.592365,45.5568667309625,-73.589306473732,876,7.8,0.9668033266955605,
Bar Zoe Karaoke et Cocktails,"['Cocktail Bar', 'Night Club', 'Karaoke Bar']",45.559605,-73.59745,45.5568667309625,-73.589306473732,712,7.6,0.9798875483190816,2.0
Parc Etienne-Desmarteau,"['Park', 'Sports and Recreation']",45.560565,-73.578279,45.5568667309625,-73.589306473732,963,7.7,0.9795244230994494,
La Grand-Mère Poule,['Diner'],45.548989,-73.591335,45.5568667309625,-73.589306473732,894,7.7,0.93385264144313,1.0
Bistro Détour,"['Fast Food Restaurant', 'Bistro', 'French Restaurant']",45.548644,-73.591518,45.5568667309625,-73.589306473732,923,7.6,0.8813049080473234,3.0
Beaubien Deli,['Restaurant'],45.562001,-73.580362,45.5568667309625,-73.589306473732,903,7.0,0.9731873023310297,
Subway,"['Fast Food Restaurant', 'Deli']",45.561764,-73.580839,45.5568667309625,-73.589306473732,840,6.2,0.8968958650579829,1.0
Pho Hung Restaurant,"['Vietnamese Restaurant', 'Fish and Chips Shop', 'Steakhouse']",45.55465,-73.586864,45.5568667309625,-73.589306473732,240,,0.3642497364413729,2.0
Restobar Chez Toutou,"['Cajun and Creole Restaurant', 'Southern Food Restaurant']",45.566785,-73.585462,45.56168275734862,-73.58564794063568,590,7.8,0.9893639451798055,2.0
Parc Etienne-Desmarteau,"['Park', 'Sports and Recreation']",45.560565,-73.578279,45.56168275734862,-73.58564794063568,598,7.7,0.9795244230994494,
Poissonnerie Rayan,"['Fish and Chips Shop', 'Meat and Seafood Store', 'Seafood Restaurant']",45.569274,-73.583263,45.56168275734862,-73.58564794063568,859,8.0,0.96906407403069,3.0
Bar Zoe Karaoke et Cocktails,"['Cocktail Bar', 'Night Club', 'Karaoke Bar']",45.559605,-73.59745,45.56168275734862,-73.58564794063568,951,7.6,0.9798875483190816,2.0
Rôtisseries Benny & Au Coq,"['Fried Chicken Joint', 'Fast Food Restaurant']",45.5575,-73.589235,45.56168275734862,-73.58564794063568,545,7.2,0.977193393463746,1.0
Beaubien Deli,['Restaurant'],45.562001,-73.580362,45.56168275734862,-73.58564794063568,421,7.0,0.9731873023310297,
Harvey's,['Fast Food Restaurant'],45.568159,-73.590551,45.56168275734862,-73.58564794063568,813,6.6,0.9882277146538597,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.561764,-73.580839,45.56168275734862,-73.58564794063568,362,6.2,0.8968958650579829,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.566689,-73.589225,45.56168275734862,-73.58564794063568,597,6.4,0.846398032095584,1.0
Parc Sainte-Bernadette,"['Baseball Field', 'Park']",45.561195,-73.58921,45.56168275734862,-73.58564794063568,267,,0.9958650579828979,
Pâtisserie Alati,"['Restaurant', 'Pastry Shop', 'Bakery']",45.57861,-73.582595,45.57934937043077,-73.58168095350266,130,8.0,0.9499590019913319,1.0
La Bella Italiana,"['Coffee Shop', 'Italian Restaurant', 'Pizzeria']",45.585662,-73.579668,45.57934937043077,-73.58168095350266,725,8.3,0.9824177111397446,4.0
Maison Istanbul,"['Pizzeria', 'Turkish Restaurant']",45.576723,-73.583164,45.57934937043077,-73.58168095350266,298,7.4,0.9745812346257468,2.0
Tim Hortons,"['Restaurant', 'Cafe, Coffee, and Tea House']",45.575665,-73.584876,45.57934937043077,-73.58168095350266,483,7.1,0.9974932646128617,1.0
Pizza Pizza,"['Fast Food Restaurant', 'Pizzeria']",45.575916,-73.58372,45.57934937043077,-73.58168095350266,423,6.1,0.8383038538128148,1.0
Restaurant Takashi,"['Sushi Restaurant', 'Tapas Restaurant']",45.579136,-73.581884,45.57934937043077,-73.58168095350266,10,,0.9606067705282886,2.0
Wendy's,['Fast Food Restaurant'],45.575667,-73.584779,45.57934937043077,-73.58168095350266,475,6.1,0.9336183671078834,1.0
Cafe Allegria,"['Coffee Shop', 'Bar', 'Restaurant']",45.579703,-73.581999,45.57934937043077,-73.58168095350266,62,,0.914255593299754,2.0
Tostadito,['Colombian Restaurant'],45.580163,-73.581723,45.57934937043077,-73.58168095350266,85,,0.9215180976923978,
Subway,"['Fast Food Restaurant', 'Deli']",45.574116,-73.585554,45.57934937043077,-73.58168095350266,655,6.2,0.9449338175002928,1.0
Épicerie Pumpui,['Thai Restaurant'],45.532954,-73.61112,45.53429782539273,-73.61217230558395,189,8.6,0.9206278552184608,2.0
Marconi,"['Cocktail Bar', 'Restaurant']",45.532967,-73.615967,45.53429782539273,-73.61217230558395,333,9.2,0.9496310179219867,
San Gennaro,"['Coffee Shop', 'Café', 'Pizzeria']",45.532778,-73.611357,45.53429782539273,-73.61217230558395,192,8.6,0.9150286986060677,1.0
Chez Tousignant,"['Fast Food Restaurant', 'American Restaurant', 'Comfort Food Restaurant']",45.536166,-73.612437,45.53429782539273,-73.61217230558395,217,8.5,0.9459763382921401,
Pizzeria Napoletana,['Pizzeria'],45.534344,-73.612571,45.53429782539273,-73.61217230558395,29,8.0,0.9626215298114091,1.0
Dinette Triple Crown,"['American Restaurant', 'South American Restaurant', 'BBQ Joint']",45.531322,-73.613102,45.53429782539273,-73.61217230558395,328,8.8,0.9336535082581703,2.0
La Brume Dans Mes Lunettes,"['Coffee Shop', 'Café', 'Restaurant']",45.535166,-73.608576,45.53429782539273,-73.61217230558395,284,8.6,0.9466205927140682,1.0
Caffè San Simeon,"['Coffee Shop', 'Café', 'Restaurant']",45.5333,-73.613603,45.53429782539273,-73.61217230558395,155,8.2,0.9003514115028699,1.0
Kitchen Galerie,['French Restaurant'],45.535276,-73.616964,45.53429782539273,-73.61217230558395,400,8.9,0.9357619772753895,3.0
Le Petit Alep,"['Bistro', 'Middle Eastern Restaurant']",45.536482,-73.616373,45.53429782539273,-73.61217230558395,391,8.8,0.9165280543516457,2.0
Le Glacier Bilboquet,"['Ice Cream Parlor', 'Restaurant']",45.519173,-73.609843,45.514379,-73.610871,520,8.9,0.9572800749677873,2.0
Parc Saint-Viateur,['Park'],45.520486,-73.606786,45.514379,-73.610871,749,8.7,0.9187185193862012,
Damas,"['Mediterranean Restaurant', 'Middle Eastern Restaurant', 'Diner']",45.522567,-73.613298,45.514379,-73.610871,929,9.4,0.9620124165397681,4.0
Restaurant le Petit Italien,['Italian Restaurant'],45.51981,-73.609235,45.514379,-73.610871,601,8.1,0.9282066299636875,3.0
Parc Beaubien,['Park'],45.517533,-73.612212,45.514379,-73.610871,367,7.7,0.9454492210378354,
Lester's Aaa Delicatessen,"['Fast Food Restaurant', 'Deli']",45.522241,-73.607086,45.514379,-73.610871,914,8.5,0.9650462691812112,2.0
Parc Outremont,['Playground'],45.518087,-73.604624,45.514379,-73.610871,623,8.0,0.9522431767599859,
Theatre Outremont,"['Theater', 'Music Venue']",45.520051,-73.608564,45.514379,-73.610871,658,7.9,0.88153918238257,
Un Amour des Thés,"['Café', 'Tea Room', 'Restaurant']",45.520282,-73.608378,45.514379,-73.610871,700,7.4,0.23312639100386554,2.0
Stade des Carabins - Université de Montréal,['Stadium'],45.508957,-73.612075,45.514379,-73.610871,600,6.4,0.941126859552536,
Tandoori Palace,['Indian Restaurant'],45.539176,-73.733132,45.54502601340392,-73.73787671327591,741,7.6,0.9627466595876472,2.0
Fuki Sushi Bar,['Sushi Restaurant'],45.539766,-73.747793,45.54502601340392,-73.73787671327591,950,7.5,0.9500929121316698,2.0
Restaurant Karoun,"['Armenian Restaurant', 'Middle Eastern Restaurant']",45.538533,-73.736599,45.54502601340392,-73.73787671327591,720,7.3,0.9508893018316963,2.0
Falafel Freiha,"['Fast Food Restaurant', 'Middle Eastern Restaurant', 'Falafel Restaurant']",45.539041,-73.744567,45.54502601340392,-73.73787671327591,850,7.4,0.9146978143527121,1.0
Restaurant Galeria,"['Italian Restaurant', 'Diner']",45.540771,-73.748604,45.54502601340392,-73.73787671327591,961,7.0,0.9548712503318291,1.0
Subway,"['Fast Food Restaurant', 'Deli']",45.544404,-73.741027,45.54502601340392,-73.73787671327591,266,6.3,0.8794796920626493,1.0
Osaka Sushi Bar,['Sushi Restaurant'],45.538774,-73.7464,45.54502601340392,-73.73787671327591,963,6.8,0.8537297584284577,2.0
Groupe Fusion,['Restaurant'],45.54456,-73.739093,45.54502601340392,-73.73787671327591,107,,,
Pho Royal,['Vietnamese Restaurant'],45.544464,-73.740883,45.54502601340392,-73.73787671327591,231,,0.9861959118662065,2.0
Billard le Skratch,"['Pool Hall', 'Bar']",45.542694,-73.749061,45.54502601340392,-73.73787671327591,858,6.0,0.9818600123882842,2.0
Damas,"['Mediterranean Restaurant', 'Middle Eastern Restaurant', 'Diner']",45.522567,-73.613298,45.522745298216094,-73.61328139901161,21,9.4,0.9620124165397681,4.0
Le Glacier Bilboquet,"['Ice Cream Parlor', 'Restaurant']",45.519173,-73.609843,45.522745298216094,-73.61328139901161,500,8.9,0.9572800749677873,2.0
Parc Saint-Viateur,['Park'],45.520486,-73.606786,45.522745298216094,-73.61328139901161,536,8.7,0.9187185193862012,
Lester's Aaa Delicatessen,"['Fast Food Restaurant', 'Deli']",45.522241,-73.607086,45.522745298216094,-73.61328139901161,498,8.5,0.9650462691812112,2.0
Restaurant le Petit Italien,['Italian Restaurant'],45.51981,-73.609235,45.522745298216094,-73.61328139901161,476,8.1,0.9282066299636875,3.0
St-Viateur Bagel,"['Bagel Shop', 'Restaurant', 'Bakery']",45.522745,-73.601918,45.522745298216094,-73.61328139901161,888,9.0,0.984819023076022,1.0
Milos Restaurant,"['Greek Restaurant', 'Seafood Restaurant']",45.521691,-73.600673,45.522745298216094,-73.61328139901161,994,9.1,0.9459880520089025,4.0
